gradmax F1,gradmax F2,gradmax F3,gradmax F4,gradmax F5,gradmax F6,gradmax F7,gradmax F8,gradmax F9,gradmax F10,label
198.75000000000045,15.625000000000057,1.2499999999999822,640.6250000000023,251.8750000000009,170.00000000000068,4.375000000000021,1112.5000000000045,545.6250000000018,1136.2499999999936,A
122.49999999999932,8.750000000000028,0.6250000000000284,434.37500000000136,148.74999999999932,101.25000000000034,3.7500000000000124,750.0000000000036,357.50000000000136,809.3750000000032,A
129.37500000000045,8.750000000000085,0.6250000000000249,471.87499999999727,163.12500000000068,111.87500000000034,3.7500000000000133,794.9999999999955,371.2499999999984,843.7500000000032,A
262.5000000000009,22.5,1.250000000000007,841.2500000000032,385.0000000000009,263.1249999999984,5.000000000000021,1430.6249999999918,719.3750000000027,1289.375000000005,B
261.8750000000009,22.500000000000057,1.2500000000000053,875.0000000000032,392.5000000000009,271.2499999999984,5.625000000000021,1459.3749999999927,730.0000000000023,1330.0000000000045,B
160.00000000000045,11.250000000000114,1.2500000000000038,578.7500000000023,221.8750000000009,153.12500000000045,3.7500000000000107,997.4999999999945,476.25000000000136,951.2500000000032,B
157.5000000000009,10.625000000000085,0.6250000000000249,563.1250000000023,210.62500000000068,143.12500000000045,3.7500000000000107,966.8749999999945,459.37500000000136,929.3750000000032,B
270.6250000000009,28.750000000000227,1.8750000000000284,691.8750000000027,403.1249999999982,240.62500000000068,5.624999999999979,1386.2500000000055,638.7500000000023,1107.4999999999945,B
194.37499999999864,15.000000000000114,1.2500000000000053,652.5000000000023,292.50000000000114,184.37500000000068,4.375000000000018,1101.2499999999936,495.0000000000018,975.6249999999941,B
155.62499999999955,11.875000000000057,1.250000000000007,495.62499999999727,206.87500000000068,139.37500000000057,3.750000000000014,931.2500000000036,430.0000000000018,913.7500000000032,B
168.7500000000009,12.5,1.2500000000000053,595.0000000000018,225.62500000000068,153.12500000000057,3.750000000000014,1016.2499999999945,488.74999999999727,1002.5000000000036,B
178.12500000000045,15.000000000000114,1.2500000000000044,566.8750000000018,234.37499999999864,154.3749999999991,3.750000000000014,975.6249999999945,459.9999999999977,941.8750000000032,B
125.62500000000045,9.375,1.2500000000000044,368.12500000000136,159.3749999999991,115.62500000000045,3.750000000000014,681.2500000000023,206.2500000000008,768.1250000000027,B
168.7500000000009,13.125000000000028,1.2499999999999822,499.3750000000018,222.49999999999886,163.75000000000045,4.999999999999954,920.6250000000023,318.1249999999984,994.9999999999945,B
229.3750000000009,23.125000000000114,1.875000000000007,603.1250000000023,348.75000000000136,218.12499999999864,6.875000000000021,1162.5000000000045,421.2500000000018,1033.1249999999945,B
135.00000000000068,10.000000000000114,1.2499999999999822,426.87499999999727,164.3749999999991,119.37499999999955,4.375000000000014,768.7500000000027,291.25000000000114,870.6250000000032,B
122.49999999999955,8.750000000000028,1.2500000000000053,390.62500000000136,145.62499999999932,105.00000000000034,4.375000000000018,698.7500000000027,273.1249999999984,737.5000000000027,B
149.3750000000009,11.875,1.2499999999999822,470.6249999999968,183.75000000000045,129.37500000000045,4.3749999999999645,834.3750000000027,344.37500000000136,898.7500000000032,B
206.2500000000009,17.500000000000114,1.250000000000007,638.7500000000023,261.8750000000009,184.37500000000068,6.24999999999995,1101.8750000000036,466.24999999999727,1101.874999999994,B
155.00000000000045,11.250000000000114,0.6250000000000249,501.8749999999977,190.00000000000068,133.7499999999992,3.750000000000014,876.2500000000027,368.12500000000136,883.1250000000027,B
91.25000000000023,5.625000000000057,1.25,331.2500000000009,101.25000000000034,77.50000000000034,2.5000000000000107,550.6250000000023,267.5000000000009,600.6250000000018,B
166.2500000000009,11.875000000000057,1.2500000000000036,553.7499999999968,214.37499999999886,147.50000000000068,3.7500000000000124,918.1249999999945,444.3750000000016,919.3750000000032,B
196.8750000000009,14.375000000000114,1.2500000000000053,638.7500000000023,268.12500000000114,182.4999999999991,3.7499999999999822,1058.7500000000045,500.0000000000018,989.999999999995,B
261.2500000000009,23.125000000000114,1.2500000000000053,786.2499999999959,340.6249999999982,233.12500000000068,5.000000000000021,1365.6249999999927,626.2500000000023,1328.7500000000045,B
146.25000000000045,10.625,0.6250000000000249,504.37499999999727,170.00000000000068,118.74999999999932,3.1250000000000284,846.8750000000027,394.37500000000136,891.2500000000032,B
173.12500000000045,11.875000000000114,1.2499999999999822,590.0000000000023,212.4999999999991,148.12500000000068,4.375000000000016,1005.0000000000036,464.9999999999977,993.1250000000036,B
224.37499999999818,18.125000000000057,1.2500000000000053,705.0000000000027,293.7500000000009,198.1250000000009,5.000000000000021,1198.1250000000045,583.1250000000023,1108.750000000004,B
285.6250000000009,28.125000000000114,1.2500000000000089,863.1250000000027,369.3749999999982,253.7500000000009,5.625000000000021,1447.4999999999918,699.3750000000023,1395.625000000005,B
208.12500000000045,17.500000000000114,1.2500000000000053,636.2500000000023,265.00000000000114,177.49999999999932,4.999999999999993,1075.0000000000036,506.2500000000016,1029.3750000000036,B
256.2500000000009,22.500000000000114,1.250000000000048,781.8749999999959,345.00000000000136,236.2500000000009,5.625000000000018,1310.6250000000045,646.2499999999964,1237.5000000000045,B
235.6250000000009,20.000000000000057,1.2500000000000036,741.8749999999955,311.87500000000136,206.2500000000009,5.000000000000018,1249.3750000000045,595.6250000000018,1146.2499999999936,B
213.7500000000009,17.500000000000114,1.2500000000000053,688.7499999999964,276.2500000000007,184.37500000000045,6.249999999999966,1145.6250000000036,553.1250000000023,1106.2499999999936,B
163.12500000000045,11.875000000000057,1.2499999999999825,550.6250000000018,196.87500000000068,134.9999999999992,4.375000000000015,942.4999999999945,435.62500000000136,906.8750000000032,B
184.3750000000009,14.375,1.2500000000000044,579.3750000000023,241.87500000000068,160.00000000000045,4.375000000000014,1012.5000000000027,491.8749999999977,1100.6249999999932,B
233.75000000000045,19.99999999999966,1.2500000000000044,750.6250000000027,323.7499999999982,210.6250000000009,3.7499999999999822,1261.2500000000045,656.2499999999959,1297.500000000004,B
220.0000000000009,19.375000000000114,0.6250000000000284,659.3749999999964,303.1250000000009,196.25000000000068,3.7500000000000133,1161.2499999999936,562.5000000000018,1175.000000000004,B
232.4999999999991,21.250000000000114,1.250000000000048,766.2500000000027,323.1249999999982,219.9999999999991,6.250000000000021,1245.0000000000036,631.8750000000023,1258.1250000000036,B
214.3749999999991,17.500000000000057,0.6250000000000284,681.2499999999964,288.1250000000009,188.75000000000068,3.1250000000000124,1160.6249999999936,553.1250000000023,1121.875000000004,B
