time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
10.0,1.8450000000000275,1.2875000000000227,0.2074999999999818,0.7674999999999272,-4.2312500000000455,-4.099999999999909,-0.0300000000000011,0.7912499999999909,-0.8662500000000364,-3.7799999999999727
10.1,1.8450000000000275,1.4125000000000227,0.2074999999999818,0.6424999999999272,-4.3562500000000455,-4.099999999999909,-0.0300000000000011,0.7912499999999909,-0.9912500000000364,-3.9049999999999727
10.2,1.8450000000000275,1.2875000000000227,0.2074999999999818,0.6424999999999272,-4.3562500000000455,-4.224999999999909,0.0949999999999988,0.6662499999999909,-0.9912500000000364,-4.029999999999973
10.3,1.8450000000000275,1.4125000000000227,0.2074999999999818,0.5174999999999272,-4.4812500000000455,-4.224999999999909,-0.0300000000000011,0.6662499999999909,-0.9912500000000364,-4.279999999999973
10.4,1.8450000000000275,1.4125000000000227,0.0824999999999818,0.3924999999999272,-4.4812500000000455,-4.349999999999909,-0.0300000000000011,0.6662499999999909,-1.1162500000000364,-4.279999999999973
10.5,1.8450000000000275,1.4125000000000227,0.2074999999999818,0.2674999999999272,-4.6062500000000455,-4.474999999999909,-0.0300000000000011,0.5412499999999909,-1.1162500000000364,-4.404999999999973
10.6,1.8450000000000275,1.4125000000000227,0.0824999999999818,0.1424999999999272,-4.6062500000000455,-4.599999999999909,-0.0300000000000011,0.4162499999999909,-1.2412500000000364,-4.279999999999973
10.7,1.9700000000000275,1.4125000000000227,0.2074999999999818,0.1424999999999272,-4.7312500000000455,-4.599999999999909,-0.0300000000000011,0.4162499999999909,-1.2412500000000364,-3.7799999999999727
10.8,1.9700000000000275,1.4125000000000227,0.2074999999999818,0.0174999999999272,-4.6062500000000455,-4.474999999999909,-0.0300000000000011,0.4162499999999909,-1.2412500000000364,-2.7799999999999727
10.9,2.2200000000000277,1.5375000000000227,0.2074999999999818,0.0174999999999272,-4.4812500000000455,-4.349999999999909,-0.1550000000000011,0.4162499999999909,-1.2412500000000364,-0.9049999999999728
