time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
10.0,3.0,0.7074999999999818,-0.0125000000000454,1.7950000000000728,-2.707499999999982,-2.8137499999998,0.1037499999999909,6.816250000000082,-0.0087499999999636,1.4149999999999636
10.1,3.0,0.7074999999999818,-0.1375000000000454,1.7950000000000728,-2.832499999999982,-3.0637499999998,-0.021250000000009,6.816250000000082,-0.0087499999999636,1.4149999999999636
10.2,3.0,0.7074999999999818,-0.1375000000000454,1.6700000000000728,-2.832499999999982,-3.1887499999998,-0.021250000000009,6.816250000000082,-0.0087499999999636,1.2899999999999636
10.3,3.0,0.7074999999999818,-0.2625000000000455,1.5450000000000728,-2.957499999999982,-3.3137499999998,-0.021250000000009,6.816250000000082,0.1162500000000363,1.4149999999999636
10.4,3.0,0.7074999999999818,-0.2625000000000455,1.4200000000000728,-2.957499999999982,-3.4387499999998,-0.021250000000009,6.816250000000082,-0.0087499999999636,1.4149999999999636
10.5,3.0,0.7074999999999818,-0.2625000000000455,1.1700000000000728,-2.957499999999982,-3.4387499999998,0.1037499999999909,6.691250000000082,0.1162500000000363,1.4149999999999636
10.6,3.0,0.7074999999999818,-0.2625000000000455,1.1700000000000728,-3.082499999999982,-3.4387499999998,-0.021250000000009,6.691250000000082,0.1162500000000363,1.5399999999999636
10.7,3.125,0.7074999999999818,-0.3875000000000455,1.0450000000000728,-3.082499999999982,-3.4387499999998,0.1037499999999909,6.691250000000082,0.1162500000000363,2.039999999999964
10.8,3.125,0.7074999999999818,-0.2625000000000455,0.9200000000000728,-3.082499999999982,-3.4387499999998,0.1037499999999909,6.691250000000082,0.2412500000000363,3.914999999999964
10.9,3.375,0.7074999999999818,-0.2625000000000455,0.9200000000000728,-2.957499999999982,-3.3137499999998,-0.021250000000009,6.816250000000082,0.2412500000000363,7.914999999999964
11.0,3.625,0.7074999999999818,-0.3875000000000455,1.1700000000000728,-2.707499999999982,-2.8137499999998,0.1037499999999909,6.941250000000082,0.3662500000000364,15.039999999999964
11.1,4.125,0.7074999999999818,-0.3875000000000455,1.7950000000000728,-2.082499999999982,-1.9387499999998,0.2287499999999909,7.191250000000082,0.7412500000000364,26.289999999999964
11.2,4.875,0.7074999999999818,-0.3875000000000455,3.0450000000000728,-0.9574999999999818,-0.1887499999997999,0.6037499999999909,8.066250000000082,1.7412500000000364,42.91499999999997
11.3,6.0,0.7074999999999818,-0.3875000000000455,5.670000000000073,0.9175000000000182,2.4362500000002,0.7287499999999909,9.941250000000082,3.616250000000037,65.41499999999996
11.4,7.5,0.7074999999999818,-0.3875000000000455,9.920000000000073,3.792500000000018,6.1862500000002,0.9787499999999908,13.316250000000082,7.116250000000036,94.78999999999996
11.5,9.625,0.7074999999999818,-0.3875000000000455,16.295000000000073,7.542500000000018,11.0612500000002,1.353749999999991,19.19125000000008,12.991250000000036,132.28999999999996
11.6,12.125,0.8324999999999818,-0.3875000000000455,25.295000000000076,12.292500000000018,16.9362500000002,1.603749999999991,28.19125000000008,21.36625000000004,178.53999999999996
11.7,15.25,0.8324999999999818,-0.3875000000000455,37.42000000000007,17.792500000000018,23.9362500000002,1.728749999999991,41.44125000000008,32.74125000000004,235.665
11.8,18.875,0.9574999999999818,-0.3875000000000455,53.04500000000007,24.542500000000015,32.0612500000002,2.228749999999991,59.44125000000008,47.36625000000004,304.29
11.9,23.0,1.0824999999999818,-0.3875000000000455,72.29500000000007,32.29250000000002,40.9362500000002,2.478749999999991,82.94125000000008,65.11625000000004,383.415
12.0,27.75,1.3324999999999818,-0.3875000000000455,95.54500000000009,41.41750000000002,51.0612500000002,2.853749999999991,112.56625000000008,85.74125000000004,471.79
12.1,33.0,1.4574999999999818,-0.3875000000000455,122.54500000000009,51.54250000000002,61.8112500000002,3.228749999999991,148.44125000000008,108.61625000000004,565.165
12.2,38.75,1.7074999999999818,-0.3875000000000455,153.67000000000007,62.79250000000002,73.5612500000002,3.603749999999991,191.69125000000008,134.11625000000004,664.04
12.3,45.25,2.082499999999982,-0.3875000000000455,188.42000000000007,75.29250000000002,85.9362500000002,4.103749999999991,242.31625000000008,161.61625000000004,764.165
12.4,52.25,2.457499999999982,-0.5125000000000455,226.29500000000007,88.79250000000002,99.0612500000002,4.478749999999991,299.8162500000001,190.24125000000004,861.79
12.5,59.875,2.832499999999982,-0.5125000000000455,267.5450000000001,103.41750000000002,112.6862500000002,4.853749999999991,365.3162500000001,220.61625000000004,957.165
12.6,68.125,3.207499999999982,-0.5125000000000455,311.6700000000001,119.16750000000002,127.0612500000002,5.103749999999991,437.6912500000001,251.61625000000004,1048.915
12.7,76.875,3.707499999999982,-0.5125000000000455,357.7950000000001,135.66750000000002,141.9362500000002,5.478749999999991,515.4412500000001,282.61625000000004,1134.915
12.8,86.375,4.332499999999982,-0.5125000000000455,406.1700000000001,153.16750000000002,157.4362500000002,6.103749999999991,599.0662500000001,314.36625000000004,1215.165
12.9,96.25,4.832499999999982,-0.3875000000000455,455.6700000000001,171.54250000000002,173.4362500000002,6.353749999999991,686.9412500000001,346.24125000000004,1288.04
13.0,106.75,5.457499999999982,-0.5125000000000455,505.2950000000001,190.5425,189.4362500000002,6.728749999999991,776.5662500000001,377.61625,1352.915
13.1,117.875,6.082499999999982,-0.3875000000000455,555.5450000000001,210.2925,205.8112500000002,7.103749999999991,868.6912500000001,408.74125,1412.915
