time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
10.0,0.2862500000001091,0.1825000000000045,0.1137499999999818,1.6687500000000457,-0.974999999999909,-1.1199999999998909,-0.1412500000000136,2.073750000000018,0.3112500000002001,1.259999999999991
10.1,0.2862500000001091,0.0575000000000045,-0.0112500000000181,1.6687500000000457,-0.974999999999909,-1.3699999999998909,-0.0162500000000136,2.073750000000018,-0.4387499999997999,0.1349999999999909
10.2,0.2862500000001091,0.1825000000000045,-0.0112500000000181,1.6687500000000457,-0.974999999999909,-1.3699999999998909,-0.0162500000000136,2.073750000000018,-1.0637499999998,-0.6150000000000091
10.3,0.2862500000001091,0.1825000000000045,-0.1362500000000182,1.6687500000000457,-1.099999999999909,-1.4949999999998909,-0.0162500000000136,2.073750000000018,-1.1887499999998,-0.9900000000000092
10.4,0.1612500000001091,0.1825000000000045,-0.1362500000000182,1.5437500000000457,-1.224999999999909,-1.6199999999998909,-0.1412500000000136,2.073750000000018,-1.3137499999998,-1.115000000000009
10.5,0.1612500000001091,0.1825000000000045,-0.1362500000000182,1.5437500000000457,-1.224999999999909,-1.4949999999998909,-0.0162500000000136,2.073750000000018,-1.1887499999998,-1.115000000000009
10.6,0.2862500000001091,0.1825000000000045,-0.1362500000000182,1.5437500000000457,-1.224999999999909,-1.6199999999998909,-0.0162500000000136,2.073750000000018,-1.0637499999998,-0.9900000000000092
10.7,0.1612500000001091,0.1825000000000045,-0.1362500000000182,1.5437500000000457,-1.224999999999909,-1.6199999999998909,-0.0162500000000136,2.073750000000018,-1.1887499999998,-0.6150000000000091
10.8,0.2862500000001091,0.1825000000000045,-0.1362500000000182,1.5437500000000457,-1.224999999999909,-1.6199999999998909,-0.0162500000000136,2.073750000000018,-1.1887499999998,0.3849999999999909
10.9,0.4112500000001091,0.1825000000000045,-0.1362500000000182,1.5437500000000457,-0.974999999999909,-1.3699999999998909,-0.0162500000000136,2.198750000000018,-1.0637499999998,2.634999999999991
11.0,0.5362500000001091,0.0575000000000045,-0.1362500000000182,1.7937500000000457,-0.724999999999909,-0.9949999999998907,0.2337499999999863,2.198750000000018,-1.0637499999998,6.759999999999991
11.1,0.9112500000001093,0.1825000000000045,-0.1362500000000182,2.168750000000045,-0.099999999999909,-0.2449999999998908,0.1087499999999863,2.323750000000018,-0.8137499999997999,14.259999999999993
11.2,1.2862500000001091,0.1825000000000045,-0.1362500000000182,3.043750000000045,1.150000000000091,0.8800000000001091,0.2337499999999863,2.698750000000018,-0.4387499999997999,25.75999999999999
11.3,2.036250000000109,0.1825000000000045,-0.1362500000000182,4.5437500000000455,3.025000000000091,2.755000000000109,0.4837499999999863,3.448750000000018,0.3112500000002001,41.00999999999999
11.4,3.036250000000109,0.1825000000000045,-0.1362500000000182,6.9187500000000455,6.025000000000091,5.005000000000109,0.6087499999999864,5.073750000000018,1.8112500000002,60.88499999999999
11.5,4.411250000000109,0.1825000000000045,-0.1362500000000182,10.543750000000044,9.775000000000093,8.25500000000011,0.8587499999999864,7.948750000000018,4.0612500000002,85.38499999999999
11.6,5.911250000000109,0.1825000000000045,-0.1362500000000182,15.293750000000044,14.400000000000093,12.25500000000011,0.9837499999999864,12.448750000000018,7.3112500000002,114.76
11.7,7.911250000000109,0.1825000000000045,-0.0112500000000181,21.918750000000045,19.77500000000009,17.13000000000011,1.1087499999999864,19.323750000000015,11.9362500000002,149.635
11.8,10.28625000000011,0.1825000000000045,-0.0112500000000181,30.293750000000045,26.02500000000009,23.00500000000011,1.6087499999999864,29.073750000000015,17.9362500000002,190.635
11.9,13.03625000000011,0.1825000000000045,-0.0112500000000181,40.668750000000045,33.27500000000009,29.38000000000011,1.8587499999999864,42.07375000000002,25.5612500000002,237.635
12.0,16.16125000000011,0.1825000000000045,-0.0112500000000181,53.418750000000045,41.52500000000009,36.50500000000011,2.1087499999999864,58.69875000000002,34.5612500000002,291.76
12.1,19.91125000000011,0.4325000000000045,-0.1362500000000182,68.66875000000005,50.52500000000009,44.25500000000011,2.3587499999999864,79.44875000000002,45.4362500000002,352.01
12.2,23.91125000000011,0.4325000000000045,-0.1362500000000182,86.16875000000005,60.02500000000009,52.63000000000011,2.7337499999999864,104.07375000000002,57.8112500000002,417.26
12.3,28.28625000000011,0.5575000000000045,-0.1362500000000182,106.41875000000005,70.15000000000009,61.50500000000011,2.9837499999999864,133.57375000000002,71.8112500000002,488.635
12.4,33.28625000000011,0.8075000000000045,-0.1362500000000182,129.04375000000005,81.02500000000009,70.88000000000011,3.3587499999999864,167.32375000000002,87.1862500000002,564.135
12.5,38.41125000000011,0.9325000000000044,-0.1362500000000182,153.79375000000005,92.15000000000008,80.63000000000011,3.6087499999999855,205.19875,103.3112500000002,640.385
12.6,44.16125000000011,1.1825000000000043,-0.1362500000000182,181.04375000000005,104.15000000000008,90.88000000000012,3.9837499999999855,247.82375,120.9362500000002,717.76
12.7,50.28625000000011,1.4325000000000043,-0.1362500000000182,210.04375000000005,116.40000000000008,101.25500000000012,4.108749999999986,294.32375,139.0612500000002,792.885
12.8,56.78625000000011,1.6825000000000043,-0.1362500000000182,241.29375000000005,129.4000000000001,112.00500000000012,4.608749999999986,345.32375,158.0612500000002,866.385
12.9,63.53625000000011,1.9325000000000043,-0.1362500000000182,274.16875000000005,142.7750000000001,123.00500000000012,4.858749999999986,400.32375,177.8112500000002,936.885
13.0,70.78625000000011,2.1825000000000045,-0.1362500000000182,308.04375000000005,156.5250000000001,134.1300000000001,5.108749999999986,458.19875,197.6862500000002,1003.635
13.1,78.41125000000011,2.5575000000000045,-0.2612500000000182,343.41875000000005,170.9000000000001,145.5050000000001,5.358749999999986,519.44875,218.1862500000002,1067.635
13.2,86.41125000000011,2.9325000000000045,-0.1362500000000182,379.5437500000001,185.5250000000001,157.0050000000001,5.733749999999986,583.44875,238.9362500000002,1128.01
13.3,94.53625000000012,3.3075000000000045,-0.1362500000000182,415.7937500000001,200.5250000000001,168.3800000000001,5.983749999999986,648.69875,259.4362500000002,1183.885
13.4,103.16125000000012,3.682500000000005,-0.1362500000000182,452.6687500000001,215.7750000000001,180.0050000000001,6.358749999999986,716.19875,280.1862500000002,1236.26
13.5,112.03625000000012,4.0575000000000045,-0.1362500000000182,489.4187500000001,231.4000000000001,191.5050000000001,6.608749999999986,784.57375,300.5612500000002,1284.635
13.6,121.16125000000012,4.5575000000000045,-0.1362500000000182,525.41875,247.0250000000001,202.8800000000001,6.733749999999986,852.44875,320.5612500000002,1328.885
13.7,130.6612500000001,5.0575000000000045,-0.1362500000000182,561.29375,262.7750000000001,214.3800000000001,7.108749999999986,920.57375,340.3112500000002,1370.76
13.8,140.4112500000001,5.4325000000000045,-0.0112500000000181,596.41875,278.9000000000001,225.6300000000001,7.358749999999986,987.44875,359.8112500000002,1409.635
13.9,150.2862500000001,5.9325000000000045,-0.1362500000000182,630.04375,294.6500000000001,236.8800000000001,7.483749999999986,1052.19875,378.8112500000002,1445.76
14.0,160.6612500000001,6.4325000000000045,-0.0112500000000181,663.04375,310.5250000000001,247.8800000000001,7.983749999999986,1115.44875,397.5612500000002,1479.76
14.1,171.1612500000001,6.9325000000000045,-0.0112500000000181,694.79375,326.4000000000001,258.7550000000001,8.233749999999986,1176.44875,416.0612500000002,1511.51
14.2,181.6612500000001,7.432500000000003,-0.0112500000000181,724.91875,342.0250000000001,269.2550000000001,8.483749999999986,1234.19875,433.9362500000002,1541.01
14.3,192.6612500000001,7.932500000000003,-0.0112500000000181,753.91875,357.7750000000001,279.6300000000001,8.733749999999986,1289.57375,451.5612500000002,1569.135
14.4,203.7862500000001,8.557500000000005,-0.0112500000000181,781.54375,373.1500000000001,289.8800000000001,8.983749999999986,1341.82375,468.8112500000002,1595.51
