time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
10.0,1.5787499999999,0.5499999999999545,0.1075000000000727,2.1400000000001,-2.411250000000109,-2.9099999999998545,-0.0737499999999897,4.011250000000018,1.0150000000001,-1.34375
10.1,1.5787499999999,0.5499999999999545,0.1075000000000727,2.0150000000001,-2.536250000000109,-3.1599999999998545,-0.0737499999999897,4.011250000000018,0.7650000000001,-1.59375
10.2,1.5787499999999,0.5499999999999545,0.1075000000000727,2.0150000000001,-2.661250000000109,-3.1599999999998545,-0.0737499999999897,3.886250000000018,0.7650000000001,-1.84375
10.3,1.5787499999999,0.6749999999999545,0.1075000000000727,1.8900000000001,-2.786250000000109,-3.2849999999998545,0.0512500000000102,3.761250000000018,0.6400000000001,-1.96875
10.4,1.5787499999999,0.6749999999999545,0.1075000000000727,1.7650000000001,-2.786250000000109,-3.2849999999998545,0.0512500000000102,3.761250000000018,0.6400000000001,-2.09375
10.5,1.5787499999999,0.6749999999999545,0.1075000000000727,1.6400000000001,-2.911250000000109,-3.4099999999998545,0.0512500000000102,3.761250000000018,0.5150000000001,-2.34375
10.6,1.7037499999999,0.6749999999999545,0.1075000000000727,1.5150000000001,-2.911250000000109,-3.5349999999998545,-0.0737499999999897,3.636250000000018,0.3900000000001,-2.21875
10.7,1.7037499999999,0.6749999999999545,0.1075000000000727,1.5150000000001,-2.911250000000109,-3.5349999999998545,0.1762500000000102,3.636250000000018,0.3900000000001,-1.96875
10.8,1.7037499999999,0.7999999999999545,0.1075000000000727,1.3900000000001,-2.911250000000109,-3.4099999999998545,0.0512500000000102,3.511250000000018,0.2650000000001,-0.96875
10.9,1.9537499999999,0.7999999999999545,0.1075000000000727,1.5150000000001,-2.786250000000109,-3.2849999999998545,0.1762500000000102,3.511250000000018,0.2650000000001,1.28125
11.0,2.3287499999999,0.6749999999999545,0.1075000000000727,1.6400000000001,-2.286250000000109,-3.0349999999998545,0.0512500000000102,3.636250000000018,0.2650000000001,5.53125
11.1,2.7037499999999,0.7999999999999545,0.1075000000000727,2.1400000000001,-1.4112500000001091,-2.4099999999998545,0.1762500000000102,3.886250000000018,0.5150000000001,12.78125
11.2,3.4537499999999,0.7999999999999545,0.2325000000000727,2.8900000000001,0.0887499999998908,-1.2849999999998545,0.1762500000000102,4.636250000000018,1.2650000000001,23.90625
11.3,4.4537499999999,0.7999999999999545,0.1075000000000727,4.6400000000001,2.588749999999891,0.7150000000001455,0.3012500000000102,6.511250000000018,2.8900000000001,38.65625
11.4,5.9537499999999,0.7999999999999545,0.2325000000000727,7.5150000000001,6.088749999999891,3.7150000000001455,0.5512500000000102,10.011250000000018,6.0150000000001,57.78125
11.5,7.8287499999999,0.9249999999999544,0.1075000000000727,12.2650000000001,10.58874999999989,7.7150000000001455,0.5512500000000102,15.511250000000018,11.6400000000001,82.53125
11.6,10.2037499999999,0.9249999999999544,0.2325000000000727,19.3900000000001,15.83874999999989,13.090000000000146,0.8012500000000102,23.636250000000015,20.6400000000001,114.40625
11.7,13.0787499999999,1.0499999999999543,0.2325000000000727,28.8900000000001,22.08874999999989,19.340000000000146,0.9262500000000102,35.01125000000002,33.1400000000001,153.90625
11.8,16.5787499999999,1.1749999999999543,0.2325000000000727,41.5150000000001,29.46374999999989,26.465000000000146,1.1762500000000102,50.38625000000002,49.7650000000001,202.15625
11.9,20.7037499999999,1.1749999999999543,0.2325000000000727,57.1400000000001,37.71374999999989,34.340000000000146,1.4262500000000102,70.38625000000002,70.5150000000001,258.65625
12.0,25.2037499999999,1.4249999999999543,0.2325000000000727,76.3900000000001,47.08874999999989,43.09000000000015,1.5512500000000102,95.76125000000002,95.2650000000001,324.78125
12.1,30.5787499999999,1.6749999999999543,0.2325000000000727,99.2650000000001,57.46374999999989,52.59000000000015,1.8012500000000102,127.13625000000002,123.5150000000001,399.15625
12.2,36.3287499999999,1.9249999999999543,0.2325000000000727,125.7650000000001,68.71374999999989,62.84000000000015,2.1762500000000102,164.13625000000002,154.5150000000001,479.15625
12.3,42.8287499999999,2.1749999999999545,0.2325000000000727,156.2650000000001,80.96374999999989,73.84000000000015,2.1762500000000102,207.88625,188.5150000000001,564.78125
12.4,49.9537499999999,2.5499999999999545,0.2325000000000727,190.7650000000001,93.96374999999988,85.59000000000015,2.5512500000000102,257.88625,225.0150000000001,654.15625
12.5,57.4537499999999,2.9249999999999545,0.2325000000000727,228.6400000000001,107.71374999999988,97.84000000000016,2.9262500000000102,314.01125,263.3900000000001,744.90625
12.6,65.7037499999999,3.2999999999999545,0.2325000000000727,270.3900000000001,122.58874999999988,110.84000000000016,3.0512500000000102,377.01125,304.2650000000001,837.53125
12.7,74.5787499999999,3.6749999999999545,0.2325000000000727,315.5150000000001,138.4637499999999,124.21500000000016,3.1762500000000102,446.38625,346.7650000000001,928.78125
12.8,83.8287499999999,4.1749999999999545,0.2325000000000727,363.0150000000001,155.0887499999999,137.84000000000017,3.5512500000000102,520.76125,390.0150000000001,1016.15625
12.9,93.8287499999999,4.6749999999999545,0.2325000000000727,413.7650000000001,172.8387499999999,151.96500000000017,3.80125000000001,601.13625,434.2650000000001,1099.53125
13.0,104.3287499999999,5.1749999999999545,0.2325000000000727,466.3900000000001,191.3387499999999,166.34000000000017,4.05125000000001,686.01125,478.8900000000001,1177.03125
13.1,115.3287499999999,5.7999999999999545,0.2325000000000727,520.1400000000001,210.3387499999999,180.71500000000012,4.30125000000001,773.63625,522.8900000000001,1247.90625
13.2,126.8287499999999,6.1749999999999545,0.3575000000000727,575.2650000000001,230.0887499999999,195.21500000000012,4.55125000000001,864.51125,567.1400000000001,1314.15625
13.3,138.7037499999999,6.7999999999999545,0.3575000000000727,630.8900000000001,250.4637499999999,209.96500000000012,4.67625000000001,956.88625,610.8900000000001,1375.28125
13.4,151.0787499999999,7.424999999999954,0.3575000000000727,685.7650000000001,270.9637499999999,224.46500000000012,5.05125000000001,1048.13625,653.6400000000001,1430.40625
13.5,163.8287499999999,8.174999999999955,0.3575000000000727,740.5150000000001,292.0887499999999,239.21500000000012,5.30125000000001,1139.63625,695.8900000000001,1481.53125
13.6,177.0787499999999,8.674999999999955,0.3575000000000727,794.0150000000001,313.3387499999999,253.96500000000012,5.55125000000001,1229.01125,737.3900000000001,1528.53125
13.7,190.5787499999999,9.424999999999956,0.3575000000000727,845.5150000000001,334.3387499999999,268.34000000000015,5.80125000000001,1314.51125,777.3900000000001,1571.78125
13.8,204.5787499999999,10.174999999999956,0.4825000000000727,895.7650000000001,355.7137499999999,282.71500000000015,6.05125000000001,1397.38625,816.6400000000001,1612.40625
13.9,218.9537499999999,10.799999999999956,0.4825000000000727,943.765,377.2137499999999,296.84000000000015,6.30125000000001,1475.88625,854.7650000000001,1650.53125
14.0,233.3287499999999,11.549999999999956,0.4825000000000727,989.14,398.3387499999999,310.59000000000015,6.42625000000001,1549.13625,891.5150000000001,1685.65625
14.1,248.2037499999999,12.299999999999956,0.4825000000000727,1032.515,419.4637499999999,324.34000000000015,6.67625000000001,1618.13625,927.265,1718.03125
14.2,263.4537499999999,13.174999999999956,0.4825000000000727,1073.39,440.4637499999999,337.59000000000015,6.92625000000001,1682.26125,961.765,1748.03125
14.3,278.7037499999999,13.924999999999956,0.6075000000000728,1111.515,460.9637499999999,350.46500000000015,7.30125000000001,1740.88625,994.64,1775.28125
14.4,294.3287499999999,14.674999999999956,0.6075000000000728,1147.765,481.2137499999999,363.09000000000015,7.30125000000001,1795.38625,1026.515,1800.53125
14.5,310.2037499999999,15.549999999999956,0.6075000000000728,1181.515,501.0887499999999,375.46500000000015,7.55125000000001,1845.26125,1057.14,1823.78125
14.6,326.0787499999999,16.424999999999955,0.6075000000000728,1212.64,520.3387499999999,387.21500000000015,7.80125000000001,1890.26125,1086.015,1845.15625
14.7,342.2037499999999,17.299999999999955,0.7325000000000728,1242.14,539.2137499999999,398.71500000000015,7.92625000000001,1931.76125,1114.015,1865.40625
14.8,358.5787499999999,18.174999999999955,0.7325000000000728,1269.515,557.7137499999999,409.84000000000015,8.05125000000001,1969.63625,1140.89,1884.28125
14.9,374.8287499999999,19.049999999999955,0.7325000000000728,1294.64,575.4637499999999,420.34000000000015,8.30125000000001,2003.76125,1166.14,1901.78125
