time(s),F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
10.0,1.2925000000000182,0.7699999999999818,0.2037499999998999,4.853749999999991,-2.1412499999999,-2.5412500000002183,-0.1312499999999943,4.914999999999964,0.8962499999997817,1.7937500000000457
10.1,1.2925000000000182,0.7699999999999818,0.0787499999998999,4.853749999999991,-2.2662499999999,-2.6662500000002183,-0.1312499999999943,4.789999999999964,0.8962499999997817,1.7937500000000457
10.2,1.2925000000000182,0.7699999999999818,0.0787499999998999,4.728749999999991,-2.3912499999999,-2.6662500000002183,-0.2562499999999943,4.789999999999964,1.0212499999997815,1.7937500000000457
10.3,1.2925000000000182,0.7699999999999818,-0.0462500000001,4.728749999999991,-2.3912499999999,-2.7912500000002183,-0.1312499999999943,4.789999999999964,1.0212499999997815,1.6687500000000457
10.4,1.2925000000000182,0.7699999999999818,-0.0462500000001,4.603749999999991,-2.5162499999999,-2.7912500000002183,-0.0062499999999943,4.789999999999964,1.0212499999997815,1.7937500000000457
10.5,1.2925000000000182,0.7699999999999818,-0.0462500000001,4.603749999999991,-2.5162499999999,-2.7912500000002183,-0.2562499999999943,4.664999999999964,1.1462499999997815,1.9187500000000453
10.6,1.2925000000000182,0.8949999999999818,-0.1712500000001,4.478749999999991,-2.5162499999999,-2.7912500000002183,-0.1312499999999943,4.664999999999964,1.1462499999997815,2.168750000000045
10.7,1.4175000000000182,0.8949999999999818,-0.1712500000001,4.478749999999991,-2.6412499999999,-2.9162500000002183,-0.0062499999999943,4.539999999999964,1.1462499999997815,3.043750000000045
10.8,1.4175000000000182,0.8949999999999818,-0.1712500000001,4.478749999999991,-2.5162499999999,-2.7912500000002183,-0.0062499999999943,4.539999999999964,1.1462499999997815,5.1687500000000455
10.9,1.6675000000000182,0.8949999999999818,-0.2962500000001,4.478749999999991,-2.1412499999999,-2.5412500000002183,0.1187500000000056,4.539999999999964,1.3962499999997815,9.418750000000044
11.0,2.042500000000018,0.8949999999999818,-0.1712500000001,4.728749999999991,-1.5162499999999,-2.0412500000002183,0.2437500000000056,4.789999999999964,1.5212499999997815,16.918750000000045
11.1,2.667500000000018,0.8949999999999818,-0.1712500000001,5.353749999999991,-0.3912499999998999,-0.7912500000002183,0.3687500000000057,5.414999999999964,2.2712499999997817,29.043750000000045
11.2,3.792500000000018,0.8949999999999818,-0.1712500000001,6.978749999999991,1.7337500000001,1.3337499999997815,0.4937500000000057,6.914999999999964,3.8962499999997817,47.168750000000045
11.3,5.292500000000018,0.8949999999999818,-0.1712500000001,10.103749999999993,4.8587500000001,4.708749999999782,0.8687500000000057,9.789999999999964,6.771249999999782,73.54375000000005
11.4,7.542500000000018,1.0199999999999818,-0.1712500000001,15.603749999999993,9.3587500000001,9.458749999999782,1.1187500000000057,15.039999999999964,12.021249999999782,109.54375000000005
11.5,10.417500000000018,1.0199999999999818,-0.1712500000001,23.97874999999999,14.9837500000001,15.583749999999782,1.3687500000000057,23.039999999999964,20.14624999999978,155.54375000000005
11.6,14.042500000000018,1.1449999999999818,-0.0462500000001,36.22874999999999,21.7337500000001,23.33374999999978,1.7437500000000057,35.164999999999964,32.39624999999978,212.79375000000005
11.7,18.417500000000015,1.2699999999999818,0.0787499999998999,52.72874999999999,29.6087500000001,32.58374999999978,1.9937500000000057,52.41499999999997,49.39624999999978,280.91875000000005
11.8,23.542500000000015,1.3949999999999818,0.0787499999998999,73.97874999999999,38.6087500000001,42.95874999999978,2.4937500000000057,75.53999999999996,71.27124999999978,359.79375000000005
11.9,29.417500000000015,1.6449999999999818,0.2037499999998999,100.47875,48.8587500000001,54.58374999999978,2.9937500000000057,106.16499999999996,98.64624999999978,450.9187500000001
12.0,36.16750000000002,1.8949999999999816,0.3287499999998999,132.60375,60.3587500000001,67.08374999999978,3.2437500000000057,144.53999999999996,130.64624999999978,552.29375
12.1,43.66750000000002,2.269999999999982,0.3287499999998999,169.72875,73.1087500000001,80.45874999999978,3.7437500000000057,190.79,166.27124999999978,658.91875
12.2,51.91750000000002,2.519999999999982,0.4537499999998999,212.72875,87.3587500000001,94.95874999999978,4.368750000000006,246.29,205.64624999999975,769.04375
12.3,60.91750000000002,3.019999999999982,0.5787499999999,260.72875,102.7337500000001,110.20874999999978,4.618750000000006,311.04,247.77124999999975,879.29375
12.4,70.66750000000002,3.394999999999982,0.7037499999999,312.85375,119.2337500000001,125.95874999999978,5.243750000000006,384.54,291.2712499999998,986.04375
12.5,81.29250000000002,4.144999999999982,0.8287499999999,369.47875,137.3587500000001,142.58374999999978,5.618750000000006,467.915,336.6462499999998,1088.79375
12.6,92.54250000000002,4.644999999999982,0.9537499999999,429.35375,156.6087500000001,159.70874999999978,6.243750000000006,559.165,382.8962499999998,1185.04375
12.7,104.54250000000002,5.269999999999982,1.0787499999999,491.10375,176.7337500000001,177.20874999999978,6.618750000000006,656.665,429.2712499999998,1273.91875
